INPUT_TABLE
Variable ID
AgSupplySubsector_relative-cost-logit

region,AgSupplySector,AgSupplySubsector,logit.type
India,OilCrop,OilCrop_GodavariR,relative-cost-logit
India,OtherGrain,OtherGrain_GodavariR,relative-cost-logit
India,PalmFruit,PalmFruit_GodavariR,relative-cost-logit
India,Pasture,Pasture_GodavariR,relative-cost-logit
India,Rice,Rice_GodavariR,relative-cost-logit
India,Root_Tuber,Root_Tuber_GodavariR,relative-cost-logit
India,SugarCrop,SugarCrop_GodavariR,relative-cost-logit
India,Wheat,Wheat_GodavariR,relative-cost-logit
India,biomass,biomass_grass_IndCstE,relative-cost-logit
India,biomass,biomass_tree_IndCstE,relative-cost-logit
India,Corn,Corn_IndCstE,relative-cost-logit
India,FiberCrop,FiberCrop_IndCstE,relative-cost-logit
India,FodderGrass,FodderGrass_IndCstE,relative-cost-logit
India,Forest,Forest_IndCstE,relative-cost-logit
India,MiscCrop,MiscCrop_IndCstE,relative-cost-logit
India,OilCrop,OilCrop_IndCstE,relative-cost-logit
India,OtherGrain,OtherGrain_IndCstE,relative-cost-logit
India,PalmFruit,PalmFruit_IndCstE,relative-cost-logit
India,Pasture,Pasture_IndCstE,relative-cost-logit
India,Rice,Rice_IndCstE,relative-cost-logit
India,Root_Tuber,Root_Tuber_IndCstE,relative-cost-logit
India,SugarCrop,SugarCrop_IndCstE,relative-cost-logit
India,Wheat,Wheat_IndCstE,relative-cost-logit
India,biomass,biomass_grass_IndCstNE,relative-cost-logit
India,biomass,biomass_tree_IndCstNE,relative-cost-logit
India,Corn,Corn_IndCstNE,relative-cost-logit
India,FiberCrop,FiberCrop_IndCstNE,relative-cost-logit
India,FodderGrass,FodderGrass_IndCstNE,relative-cost-logit
India,Forest,Forest_IndCstNE,relative-cost-logit
India,MiscCrop,MiscCrop_IndCstNE,relative-cost-logit
India,OilCrop,OilCrop_IndCstNE,relative-cost-logit
India,OtherGrain,OtherGrain_IndCstNE,relative-cost-logit
India,PalmFruit,PalmFruit_IndCstNE,relative-cost-logit
India,Pasture,Pasture_IndCstNE,relative-cost-logit
India,Rice,Rice_IndCstNE,relative-cost-logit
India,Root_Tuber,Root_Tuber_IndCstNE,relative-cost-logit
India,SugarCrop,SugarCrop_IndCstNE,relative-cost-logit
India,Wheat,Wheat_IndCstNE,relative-cost-logit
India,biomass,biomass_grass_IndCstS,relative-cost-logit
India,biomass,biomass_tree_IndCstS,relative-cost-logit
India,Corn,Corn_IndCstS,relative-cost-logit
India,FiberCrop,FiberCrop_IndCstS,relative-cost-logit
India,FodderGrass,FodderGrass_IndCstS,relative-cost-logit
India,Forest,Forest_IndCstS,relative-cost-logit
India,MiscCrop,MiscCrop_IndCstS,relative-cost-logit
India,OilCrop,OilCrop_IndCstS,relative-cost-logit
India,OtherGrain,OtherGrain_IndCstS,relative-cost-logit
India,PalmFruit,PalmFruit_IndCstS,relative-cost-logit
India,Pasture,Pasture_IndCstS,relative-cost-logit
India,Rice,Rice_IndCstS,relative-cost-logit
India,Root_Tuber,Root_Tuber_IndCstS,relative-cost-logit
India,SugarCrop,SugarCrop_IndCstS,relative-cost-logit
India,Wheat,Wheat_IndCstS,relative-cost-logit
India,biomass,biomass_grass_IndCstW,relative-cost-logit
India,biomass,biomass_tree_IndCstW,relative-cost-logit
India,Corn,Corn_IndCstW,relative-cost-logit
India,FiberCrop,FiberCrop_IndCstW,relative-cost-logit
India,FodderGrass,FodderGrass_IndCstW,relative-cost-logit
India,Forest,Forest_IndCstW,relative-cost-logit
India,MiscCrop,MiscCrop_IndCstW,relative-cost-logit
India,OilCrop,OilCrop_IndCstW,relative-cost-logit
India,OtherGrain,OtherGrain_IndCstW,relative-cost-logit
India,PalmFruit,PalmFruit_IndCstW,relative-cost-logit
India,Pasture,Pasture_IndCstW,relative-cost-logit
India,Rice,Rice_IndCstW,relative-cost-logit
India,Root_Tuber,Root_Tuber_IndCstW,relative-cost-logit
India,SugarCrop,SugarCrop_IndCstW,relative-cost-logit
India,Wheat,Wheat_IndCstW,relative-cost-logit
India,biomass,biomass_grass_IndusR,relative-cost-logit
India,biomass,biomass_tree_IndusR,relative-cost-logit
India,Corn,Corn_IndusR,relative-cost-logit
India,FiberCrop,FiberCrop_IndusR,relative-cost-logit
India,FodderGrass,FodderGrass_IndusR,relative-cost-logit
India,Forest,Forest_IndusR,relative-cost-logit
India,MiscCrop,MiscCrop_IndusR,relative-cost-logit
India,OilCrop,OilCrop_IndusR,relative-cost-logit
India,OtherGrain,OtherGrain_IndusR,relative-cost-logit
India,PalmFruit,PalmFruit_IndusR,relative-cost-logit
India,Pasture,Pasture_IndusR,relative-cost-logit
India,Rice,Rice_IndusR,relative-cost-logit
India,Root_Tuber,Root_Tuber_IndusR,relative-cost-logit
India,SugarCrop,SugarCrop_IndusR,relative-cost-logit
India,Wheat,Wheat_IndusR,relative-cost-logit
India,biomass,biomass_grass_IrrawaddyR,relative-cost-logit
India,biomass,biomass_tree_IrrawaddyR,relative-cost-logit
India,Corn,Corn_IrrawaddyR,relative-cost-logit
India,FiberCrop,FiberCrop_IrrawaddyR,relative-cost-logit
India,FodderGrass,FodderGrass_IrrawaddyR,relative-cost-logit
India,Forest,Forest_IrrawaddyR,relative-cost-logit
India,MiscCrop,MiscCrop_IrrawaddyR,relative-cost-logit
India,OilCrop,OilCrop_IrrawaddyR,relative-cost-logit
India,OtherGrain,OtherGrain_IrrawaddyR,relative-cost-logit
India,PalmFruit,PalmFruit_IrrawaddyR,relative-cost-logit
India,Pasture,Pasture_IrrawaddyR,relative-cost-logit
India,Rice,Rice_IrrawaddyR,relative-cost-logit
India,Root_Tuber,Root_Tuber_IrrawaddyR,relative-cost-logit
India,SugarCrop,SugarCrop_IrrawaddyR,relative-cost-logit
India,Wheat,Wheat_IrrawaddyR,relative-cost-logit
India,biomass,biomass_grass_KrishnaR,relative-cost-logit
India,biomass,biomass_tree_KrishnaR,relative-cost-logit
India,Corn,Corn_KrishnaR,relative-cost-logit
India,FiberCrop,FiberCrop_KrishnaR,relative-cost-logit
India,FodderGrass,FodderGrass_KrishnaR,relative-cost-logit
India,Forest,Forest_KrishnaR,relative-cost-logit
India,MiscCrop,MiscCrop_KrishnaR,relative-cost-logit
India,OilCrop,OilCrop_KrishnaR,relative-cost-logit
India,OtherGrain,OtherGrain_KrishnaR,relative-cost-logit
India,PalmFruit,PalmFruit_KrishnaR,relative-cost-logit
India,Pasture,Pasture_KrishnaR,relative-cost-logit
India,Rice,Rice_KrishnaR,relative-cost-logit
India,Root_Tuber,Root_Tuber_KrishnaR,relative-cost-logit
India,SugarCrop,SugarCrop_KrishnaR,relative-cost-logit
India,Wheat,Wheat_KrishnaR,relative-cost-logit
India,biomass,biomass_grass_MahanadiR,relative-cost-logit
India,biomass,biomass_tree_MahanadiR,relative-cost-logit
India,Corn,Corn_MahanadiR,relative-cost-logit
India,FiberCrop,FiberCrop_MahanadiR,relative-cost-logit
India,FodderGrass,FodderGrass_MahanadiR,relative-cost-logit
India,Forest,Forest_MahanadiR,relative-cost-logit
India,MiscCrop,MiscCrop_MahanadiR,relative-cost-logit
India,OilCrop,OilCrop_MahanadiR,relative-cost-logit
India,OtherGrain,OtherGrain_MahanadiR,relative-cost-logit
India,PalmFruit,PalmFruit_MahanadiR,relative-cost-logit
India,Pasture,Pasture_MahanadiR,relative-cost-logit
India,Rice,Rice_MahanadiR,relative-cost-logit
India,Root_Tuber,Root_Tuber_MahanadiR,relative-cost-logit
India,SugarCrop,SugarCrop_MahanadiR,relative-cost-logit
India,Wheat,Wheat_MahanadiR,relative-cost-logit
India,biomass,biomass_grass_MahiR,relative-cost-logit
India,biomass,biomass_tree_MahiR,relative-cost-logit
India,Corn,Corn_MahiR,relative-cost-logit
India,FiberCrop,FiberCrop_MahiR,relative-cost-logit
India,FodderGrass,FodderGrass_MahiR,relative-cost-logit
India,Forest,Forest_MahiR,relative-cost-logit
India,MiscCrop,MiscCrop_MahiR,relative-cost-logit
India,OilCrop,OilCrop_MahiR,relative-cost-logit
India,OtherGrain,OtherGrain_MahiR,relative-cost-logit
India,PalmFruit,PalmFruit_MahiR,relative-cost-logit
India,Pasture,Pasture_MahiR,relative-cost-logit
India,Rice,Rice_MahiR,relative-cost-logit
India,Root_Tuber,Root_Tuber_MahiR,relative-cost-logit
India,SugarCrop,SugarCrop_MahiR,relative-cost-logit
India,Wheat,Wheat_MahiR,relative-cost-logit
India,biomass,biomass_grass_NarmadaR,relative-cost-logit
India,biomass,biomass_tree_NarmadaR,relative-cost-logit
India,Corn,Corn_NarmadaR,relative-cost-logit
India,FiberCrop,FiberCrop_NarmadaR,relative-cost-logit
India,FodderGrass,FodderGrass_NarmadaR,relative-cost-logit
India,Forest,Forest_NarmadaR,relative-cost-logit
India,MiscCrop,MiscCrop_NarmadaR,relative-cost-logit
India,OilCrop,OilCrop_NarmadaR,relative-cost-logit
India,OtherGrain,OtherGrain_NarmadaR,relative-cost-logit
India,PalmFruit,PalmFruit_NarmadaR,relative-cost-logit
India,Pasture,Pasture_NarmadaR,relative-cost-logit
India,Rice,Rice_NarmadaR,relative-cost-logit
India,Root_Tuber,Root_Tuber_NarmadaR,relative-cost-logit
India,SugarCrop,SugarCrop_NarmadaR,relative-cost-logit
India,Wheat,Wheat_NarmadaR,relative-cost-logit
India,biomass,biomass_grass_PennarR,relative-cost-logit
India,biomass,biomass_tree_PennarR,relative-cost-logit
India,Corn,Corn_PennarR,relative-cost-logit
India,FiberCrop,FiberCrop_PennarR,relative-cost-logit
India,FodderGrass,FodderGrass_PennarR,relative-cost-logit
India,Forest,Forest_PennarR,relative-cost-logit
India,MiscCrop,MiscCrop_PennarR,relative-cost-logit
India,OilCrop,OilCrop_PennarR,relative-cost-logit
India,OtherGrain,OtherGrain_PennarR,relative-cost-logit
India,PalmFruit,PalmFruit_PennarR,relative-cost-logit
India,Pasture,Pasture_PennarR,relative-cost-logit
India,Rice,Rice_PennarR,relative-cost-logit
India,Root_Tuber,Root_Tuber_PennarR,relative-cost-logit
India,SugarCrop,SugarCrop_PennarR,relative-cost-logit
India,Wheat,Wheat_PennarR,relative-cost-logit
India,biomass,biomass_grass_SabarmatiR,relative-cost-logit
India,biomass,biomass_tree_SabarmatiR,relative-cost-logit
India,Corn,Corn_SabarmatiR,relative-cost-logit
India,FiberCrop,FiberCrop_SabarmatiR,relative-cost-logit
India,FodderGrass,FodderGrass_SabarmatiR,relative-cost-logit
India,Forest,Forest_SabarmatiR,relative-cost-logit
India,MiscCrop,MiscCrop_SabarmatiR,relative-cost-logit
India,OilCrop,OilCrop_SabarmatiR,relative-cost-logit
India,OtherGrain,OtherGrain_SabarmatiR,relative-cost-logit
India,PalmFruit,PalmFruit_SabarmatiR,relative-cost-logit
India,Pasture,Pasture_SabarmatiR,relative-cost-logit
India,Rice,Rice_SabarmatiR,relative-cost-logit
India,Root_Tuber,Root_Tuber_SabarmatiR,relative-cost-logit
India,SugarCrop,SugarCrop_SabarmatiR,relative-cost-logit
India,Wheat,Wheat_SabarmatiR,relative-cost-logit
India,biomass,biomass_grass_TaptiR,relative-cost-logit
India,biomass,biomass_tree_TaptiR,relative-cost-logit
India,Corn,Corn_TaptiR,relative-cost-logit
India,FiberCrop,FiberCrop_TaptiR,relative-cost-logit
India,FodderGrass,FodderGrass_TaptiR,relative-cost-logit
India,Forest,Forest_TaptiR,relative-cost-logit
India,MiscCrop,MiscCrop_TaptiR,relative-cost-logit
India,OilCrop,OilCrop_TaptiR,relative-cost-logit
India,OtherGrain,OtherGrain_TaptiR,relative-cost-logit
India,PalmFruit,PalmFruit_TaptiR,relative-cost-logit
India,Pasture,Pasture_TaptiR,relative-cost-logit
India,Rice,Rice_TaptiR,relative-cost-logit
India,Root_Tuber,Root_Tuber_TaptiR,relative-cost-logit
India,SugarCrop,SugarCrop_TaptiR,relative-cost-logit
India,Wheat,Wheat_TaptiR,relative-cost-logit
Indonesia,biomass,biomass_grass_BorneoCstN,relative-cost-logit
Indonesia,biomass,biomass_tree_BorneoCstN,relative-cost-logit
Indonesia,Corn,Corn_BorneoCstN,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_BorneoCstN,relative-cost-logit
Indonesia,Forest,Forest_BorneoCstN,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_BorneoCstN,relative-cost-logit
Indonesia,OilCrop,OilCrop_BorneoCstN,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_BorneoCstN,relative-cost-logit
Indonesia,Pasture,Pasture_BorneoCstN,relative-cost-logit
Indonesia,Rice,Rice_BorneoCstN,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_BorneoCstN,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_BorneoCstN,relative-cost-logit
Indonesia,biomass,biomass_grass_FlyR,relative-cost-logit
Indonesia,biomass,biomass_tree_FlyR,relative-cost-logit
Indonesia,Corn,Corn_FlyR,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_FlyR,relative-cost-logit
Indonesia,Forest,Forest_FlyR,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_FlyR,relative-cost-logit
Indonesia,OilCrop,OilCrop_FlyR,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_FlyR,relative-cost-logit
Indonesia,Pasture,Pasture_FlyR,relative-cost-logit
Indonesia,Rice,Rice_FlyR,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_FlyR,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_FlyR,relative-cost-logit
Indonesia,biomass,biomass_grass_IdnE,relative-cost-logit
Indonesia,biomass,biomass_tree_IdnE,relative-cost-logit
Indonesia,Corn,Corn_IdnE,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_IdnE,relative-cost-logit
Indonesia,Forest,Forest_IdnE,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_IdnE,relative-cost-logit
Indonesia,OilCrop,OilCrop_IdnE,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_IdnE,relative-cost-logit
Indonesia,Pasture,Pasture_IdnE,relative-cost-logit
Indonesia,Rice,Rice_IdnE,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_IdnE,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_IdnE,relative-cost-logit
Indonesia,biomass,biomass_grass_IrianJaya,relative-cost-logit
Indonesia,biomass,biomass_tree_IrianJaya,relative-cost-logit
Indonesia,Corn,Corn_IrianJaya,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_IrianJaya,relative-cost-logit
Indonesia,Forest,Forest_IrianJaya,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_IrianJaya,relative-cost-logit
Indonesia,OilCrop,OilCrop_IrianJaya,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_IrianJaya,relative-cost-logit
Indonesia,Pasture,Pasture_IrianJaya,relative-cost-logit
Indonesia,Rice,Rice_IrianJaya,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_IrianJaya,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_IrianJaya,relative-cost-logit
Indonesia,biomass,biomass_grass_JavaTimor,relative-cost-logit
Indonesia,biomass,biomass_tree_JavaTimor,relative-cost-logit
Indonesia,Corn,Corn_JavaTimor,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_JavaTimor,relative-cost-logit
Indonesia,Forest,Forest_JavaTimor,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_JavaTimor,relative-cost-logit
Indonesia,OilCrop,OilCrop_JavaTimor,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_JavaTimor,relative-cost-logit
Indonesia,Pasture,Pasture_JavaTimor,relative-cost-logit
Indonesia,Rice,Rice_JavaTimor,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_JavaTimor,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_JavaTimor,relative-cost-logit
Indonesia,biomass,biomass_grass_Kalimantan,relative-cost-logit
Indonesia,biomass,biomass_tree_Kalimantan,relative-cost-logit
Indonesia,Corn,Corn_Kalimantan,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_Kalimantan,relative-cost-logit
Indonesia,Forest,Forest_Kalimantan,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_Kalimantan,relative-cost-logit
Indonesia,OilCrop,OilCrop_Kalimantan,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_Kalimantan,relative-cost-logit
Indonesia,Pasture,Pasture_Kalimantan,relative-cost-logit
Indonesia,Rice,Rice_Kalimantan,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_Kalimantan,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_Kalimantan,relative-cost-logit
Indonesia,biomass,biomass_grass_SepikR,relative-cost-logit
Indonesia,biomass,biomass_tree_SepikR,relative-cost-logit
Indonesia,Corn,Corn_SepikR,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_SepikR,relative-cost-logit
Indonesia,Forest,Forest_SepikR,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_SepikR,relative-cost-logit
Indonesia,OilCrop,OilCrop_SepikR,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_SepikR,relative-cost-logit
Indonesia,Pasture,Pasture_SepikR,relative-cost-logit
Indonesia,Rice,Rice_SepikR,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_SepikR,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_SepikR,relative-cost-logit
Indonesia,biomass,biomass_grass_Sulawesi,relative-cost-logit
Indonesia,biomass,biomass_tree_Sulawesi,relative-cost-logit
Indonesia,Corn,Corn_Sulawesi,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_Sulawesi,relative-cost-logit
Indonesia,Forest,Forest_Sulawesi,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_Sulawesi,relative-cost-logit
Indonesia,OilCrop,OilCrop_Sulawesi,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_Sulawesi,relative-cost-logit
Indonesia,Pasture,Pasture_Sulawesi,relative-cost-logit
Indonesia,Rice,Rice_Sulawesi,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_Sulawesi,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_Sulawesi,relative-cost-logit
Indonesia,biomass,biomass_grass_Sumatra,relative-cost-logit
Indonesia,biomass,biomass_tree_Sumatra,relative-cost-logit
Indonesia,Corn,Corn_Sumatra,relative-cost-logit
Indonesia,FiberCrop,FiberCrop_Sumatra,relative-cost-logit
Indonesia,Forest,Forest_Sumatra,relative-cost-logit
Indonesia,MiscCrop,MiscCrop_Sumatra,relative-cost-logit
Indonesia,OilCrop,OilCrop_Sumatra,relative-cost-logit
Indonesia,PalmFruit,PalmFruit_Sumatra,relative-cost-logit
Indonesia,Pasture,Pasture_Sumatra,relative-cost-logit
Indonesia,Rice,Rice_Sumatra,relative-cost-logit
Indonesia,Root_Tuber,Root_Tuber_Sumatra,relative-cost-logit
Indonesia,SugarCrop,SugarCrop_Sumatra,relative-cost-logit
Japan,biomass,biomass_grass_Japan,relative-cost-logit
Japan,biomass,biomass_tree_Japan,relative-cost-logit
Japan,Corn,Corn_Japan,relative-cost-logit
Japan,FodderGrass,FodderGrass_Japan,relative-cost-logit
Japan,FodderHerb,FodderHerb_Japan,relative-cost-logit
Japan,Forest,Forest_Japan,relative-cost-logit
Japan,MiscCrop,MiscCrop_Japan,relative-cost-logit
Japan,OilCrop,OilCrop_Japan,relative-cost-logit
Japan,OtherGrain,OtherGrain_Japan,relative-cost-logit
Japan,Pasture,Pasture_Japan,relative-cost-logit
Japan,Rice,Rice_Japan,relative-cost-logit
Japan,Root_Tuber,Root_Tuber_Japan,relative-cost-logit
Japan,SugarCrop,SugarCrop_Japan,relative-cost-logit
Japan,Wheat,Wheat_Japan,relative-cost-logit
Japan,biomass,biomass_grass_Taiwan,relative-cost-logit
Japan,biomass,biomass_tree_Taiwan,relative-cost-logit
Japan,Corn,Corn_Taiwan,relative-cost-logit
Japan,FodderGrass,FodderGrass_Taiwan,relative-cost-logit
Japan,FodderHerb,FodderHerb_Taiwan,relative-cost-logit
Japan,Forest,Forest_Taiwan,relative-cost-logit
Japan,MiscCrop,MiscCrop_Taiwan,relative-cost-logit
Japan,OilCrop,OilCrop_Taiwan,relative-cost-logit
Japan,OtherGrain,OtherGrain_Taiwan,relative-cost-logit
Japan,Pasture,Pasture_Taiwan,relative-cost-logit
Japan,Rice,Rice_Taiwan,relative-cost-logit
Japan,Root_Tuber,Root_Tuber_Taiwan,relative-cost-logit
Japan,SugarCrop,SugarCrop_Taiwan,relative-cost-logit
Japan,Wheat,Wheat_Taiwan,relative-cost-logit
Mexico,biomass,biomass_grass_California,relative-cost-logit
Mexico,biomass,biomass_tree_California,relative-cost-logit
Mexico,Corn,Corn_California,relative-cost-logit
Mexico,FiberCrop,FiberCrop_California,relative-cost-logit
Mexico,FodderGrass,FodderGrass_California,relative-cost-logit
Mexico,FodderHerb,FodderHerb_California,relative-cost-logit
Mexico,Forest,Forest_California,relative-cost-logit
Mexico,MiscCrop,MiscCrop_California,relative-cost-logit
Mexico,OilCrop,OilCrop_California,relative-cost-logit
Mexico,OtherGrain,OtherGrain_California,relative-cost-logit
Mexico,Pasture,Pasture_California,relative-cost-logit
Mexico,Root_Tuber,Root_Tuber_California,relative-cost-logit
Mexico,Wheat,Wheat_California,relative-cost-logit
Mexico,biomass,biomass_grass_CntAmer,relative-cost-logit
Mexico,biomass,biomass_tree_CntAmer,relative-cost-logit
Mexico,Corn,Corn_CntAmer,relative-cost-logit
Mexico,FiberCrop,FiberCrop_CntAmer,relative-cost-logit
Mexico,FodderGrass,FodderGrass_CntAmer,relative-cost-logit
Mexico,FodderHerb,FodderHerb_CntAmer,relative-cost-logit
Mexico,Forest,Forest_CntAmer,relative-cost-logit
Mexico,MiscCrop,MiscCrop_CntAmer,relative-cost-logit
Mexico,OilCrop,OilCrop_CntAmer,relative-cost-logit
Mexico,OtherGrain,OtherGrain_CntAmer,relative-cost-logit
Mexico,PalmFruit,PalmFruit_CntAmer,relative-cost-logit
Mexico,Pasture,Pasture_CntAmer,relative-cost-logit
Mexico,Rice,Rice_CntAmer,relative-cost-logit
Mexico,Root_Tuber,Root_Tuber_CntAmer,relative-cost-logit
Mexico,SugarCrop,SugarCrop_CntAmer,relative-cost-logit
Mexico,Wheat,Wheat_CntAmer,relative-cost-logit
Mexico,biomass,biomass_grass_GrijUsuR,relative-cost-logit
Mexico,biomass,biomass_tree_GrijUsuR,relative-cost-logit
Mexico,Corn,Corn_GrijUsuR,relative-cost-logit
Mexico,FiberCrop,FiberCrop_GrijUsuR,relative-cost-logit
Mexico,FodderGrass,FodderGrass_GrijUsuR,relative-cost-logit
Mexico,FodderHerb,FodderHerb_GrijUsuR,relative-cost-logit
Mexico,Forest,Forest_GrijUsuR,relative-cost-logit
Mexico,MiscCrop,MiscCrop_GrijUsuR,relative-cost-logit
